"","time","x","y","z"
"14576",1607342275.34109,-0.289022776041424,0.769511388020712,-0.46875
"14577",1607342275.35109,-0.304048636702897,0.777024318351448,-0.457350681648552
"14578",1607342275.36109,-0.301439975276391,0.759129950552783,-0.464185024723609
"14579",1607342275.37109,-0.296875,0.739279518950437,-0.458029518950437
"14580",1607342275.38109,-0.296875,0.734375,-0.453125
"14581",1607342275.39109,-0.327000338200308,0.734375,-0.443083220599897
"14582",1607342275.40109,-0.324345028455474,0.734375,-0.456904971544526
"14583",1607342275.41109,-0.3125,0.734375,-0.46875
"14584",1607342275.42109,-0.294452931846807,0.734375,-0.477773534076597
"14585",1607342275.43109,-0.289934240448757,0.743059240448757,-0.493059240448757
"14586",1607342275.44109,-0.280185106358166,0.75,-0.491655053179083
"14587",1607342275.45109,-0.297646865889213,0.733989067055394,-0.492380466472303
"14588",1607342275.46109,-0.320459004874749,0.734081990250501,-0.5
"14589",1607342275.4711,-0.305172934062602,0.742672934062602,-0.492672934062602
"14590",1607342275.4811,-0.296875,0.734375,-0.484375
"14591",1607342275.4911,-0.296875,0.74102332361516,-0.484375
"14592",1607342275.5011,-0.296875,0.75,-0.484375
"14593",1607342275.5111,-0.296875,0.744030473013948,-0.484375
"14594",1607342275.5211,-0.302505233358212,0.734375,-0.484375
"14595",1607342275.5311,-0.3125,0.734375,-0.484375
"14596",1607342275.5411,-0.307548718337454,0.739326281662546,-0.484375
"14597",1607342275.5511,-0.296875,0.75,-0.484375
"14598",1607342275.56109,-0.296875,0.745727305593133,-0.484375
"14599",1607342275.57109,-0.296875,0.734375,-0.484375
"14600",1607342275.58109,-0.3004687427112,0.734375,-0.484375
"14601",1607342275.59109,-0.3125,0.734375,-0.487629449083361
"14602",1607342275.60109,-0.3125,0.734375,-0.497084844544479
"14603",1607342275.61109,-0.309924138172319,0.734375,-0.486950861827681
"14604",1607342275.62109,-0.296875,0.736611516034985,-0.497763483965015
"14605",1607342275.63109,-0.294978089867985,0.75,-0.484375
"14606",1607342275.64109,-0.28125,0.75,-0.484375
"14607",1607342275.65109,-0.28125,0.75,-0.484375
"14608",1607342275.66109,-0.28125,0.749120991253644,-0.484375
"14609",1607342275.67109,-0.281789371180669,0.734375,-0.484375
"14610",1607342275.68109,-0.297075077552829,0.734375,-0.484375
"14611",1607342275.69109,-0.31236078392499,0.734375,-0.484375
"14612",1607342275.70109,-0.3427929805943,0.71922850970285,-0.484375
"14613",1607342275.71109,-0.402977405247813,0.689136297376093,-0.484375
"14614",1607342275.7211,-0.521993224331763,0.629628387834119,-0.484375
"14615",1607342275.7311,-0.658407484722676,0.582614171759108,-0.583275265895414
"14616",1607342275.7411,-0.768400210500536,0.536757052642627,-0.717853842072118
"14617",1607342275.7511,-0.942646501457726,0.544699708454811,-0.922670918367347
"14618",1607342275.7611,-1.00808109227037,0.494433543639502,-1.01867682045062
"14619",1607342275.7711,-1.10502249323599,0.433290718150861,-0.903539295377152
"14620",1607342275.7811,-1.00068223165555,0.409443223165555,-0.651228016979988
"14621",1607342275.7911,-0.787366982507289,0.430434402332362,-0.388182580174927
"14622",1607342275.8011,-0.393543070975416,0.496264125693894,-0.445653251387787
"14623",1607342275.81109,-0.132874090357793,0.75530916172972,-0.233277306759341
"14624",1607342275.82109,0.276250612259178,0.965566616714092,-0.351035519778887
"14625",1607342275.83109,0.550691326530612,1.10150255102041,-0.54484693877551
"14626",1607342275.84109,0.78609486518636,0.870347559126744,-0.635331144749732
"14627",1607342275.85109,0.774440074404068,0.834934925595932,-0.294234267854644
"14628",1607342275.86109,0.709033301068246,0.948925193590521,0.0228503871810421
"14629",1607342275.87109,0.740633746355685,0.871848760932945,0.028109693877551
"14630",1607342275.88109,0.819851483416523,0.724573022111303,-0.413285878387834
"14631",1607342275.89109,0.789787371134021,0.541398195876289,-0.729220360824742
"14632",1607342275.90109,0.717656680039185,0.362267560176331,-0.683126720156738
"14633",1607342275.91109,0.590849489795918,0.240737244897959,-0.657078717201166
"14634",1607342275.92109,0.399892708867845,0.179819791715259,-0.725901041423707
"14635",1607342275.93109,0.275795426715492,0.281988719853524,-0.985852439707049
"14636",1607342275.94109,0.0523328532443905,0.532279178523114,-1.09434257941876
"14637",1607342275.95109,-0.125238708191445,0.594227416382889,-0.702018195759668
"14638",1607342275.96109,-0.0245626822157434,0.386552478134111,-0.361989795918367
"14639",1607342275.9711,0.0372337401455428,0.295543700727714,-0.320809960582171
"14640",1607342275.9811,0.0863861256239213,0.388905572141624,-0.398886125623921
"14641",1607342275.9911,0.21991183467836,0.495275764449317,-0.51649637600877
"14642",1607342276.0011,0.393407434402332,0.502183309037901,-0.604409256559767
"14643",1607342276.0111,0.476868994029015,0.34610938447544,-0.649264414330363
"14644",1607342276.0211,0.246111789779353,0.271715521061716,-0.806971445398143
"14645",1607342276.0311,-0.20295954424593,0.386015563045202,-0.724990670336334
"14646",1607342276.0411,-0.105734693877551,0.27048943148688,-0.299291180758017
"14647",1607342276.0511,0.0526940132714466,0.523994364300042,-0.418210920371321
"14648",1607342276.06109,0.0478480547651257,0.378912627699771,-0.652342474460046
"14649",1607342276.07109,0.177139700051313,0.145720599897374,-0.741976124807576
"14650",1607342276.08109,0.138504373177843,0.256752186588921,-0.95550583090379
"14651",1607342276.09109,0.234038986332043,0.312163986332043,-1.08925572608107
"14652",1607342276.10109,0.317028895717684,0.404584873699678,-1.27496268134534
"14653",1607342276.11109,0.0744273918925223,0.232744495498437,-1.17437870271027
"14654",1607342276.12109,0.0285703352769679,0.0437551020408163,-0.646424562682216
"14655",1607342276.13109,-0.0239287651023931,0.236713975836171,-0.494339518122872
"14656",1607342276.14109,-0.254928686383356,-0.125857162849279,-0.771625139944955
"14657",1607342276.15109,-0.606499932943042,-0.18699998833792,-1.19962491836544
"14658",1607342276.16109,-0.59421429654336,0.312803214069133,-1.73374962098241
"14659",1607342276.17109,-0.223223396501458,0.491156705539359,-1.55732616618076
"14660",1607342276.18109,0.173400545785324,0.5,-1.28620346830247
"14661",1607342276.19109,0.259694832532537,0.485857541866866,-1.23734008373373
"14662",1607342276.20109,0.169002848462938,0.470571835494705,-1.08254019044176
"14663",1607342276.21109,0.0620051020408163,0.33411443148688,-0.874010204081633
"14664",1607342276.2211,-0.00562330899846061,0.194378804753464,-0.738753382003079
"14665",1607342276.2311,-0.0799431602235047,0.122692576086036,-0.655998808235005
"14666",1607342276.2411,0.203353004291845,-0.2743830472103,-0.430177038626609
"14667",1607342276.2511,0.329083437731997,-0.458708516030995,-0.339124921701002
"14668",1607342276.2611,0.34375,-0.12672072555388,-0.58194416251015
"14669",1607342276.2711,-0.189819191509106,0.277900620577659,-0.594062826238255
"14670",1607342276.2811,-0.513200631031923,0.347844747587231,-0.904742019302153
"14671",1607342276.2911,-0.223459067973553,0.400042773460155,-1.08304793527433
"14672",1607342276.3011,-0.0370220136182257,0.516323891054195,-1.12330895914532
"14673",1607342276.31109,-0.191592477670804,0.590795731353671,-1.11232926864633
"14674",1607342276.32109,-0.287864299385222,0.429160987704443,-1.05770719754089
"14675",1607342276.33109,-0.341377830363771,-0.00376415181885675,-0.799328368596882
"14676",1607342276.34109,-0.455974147430692,-0.282674573715346,-0.601206356571163
"14677",1607342276.35109,-0.608594203108688,-0.273762832038047,-0.562760265630437
"14678",1607342276.36109,-0.424722038557906,-0.212395818833519,-0.868264111219376
"14679",1607342276.37109,-0.0265104831226076,0.0818096798515253,-1.13951397749681
"14680",1607342276.38109,0.104061666280014,0.655304996520125,-0.961095000579979
"14681",1607342276.39109,0.092120220861173,1.08744765567001,-0.894123805215293
"14682",1607342276.40109,0.0325513281521865,1.08073671847813,-0.959631640760933
"14683",1607342276.41109,0.00507010497622085,0.702936506785756,-1.11459589954762
"14684",1607342276.42109,-0.013378978749072,0.556474602125093,-1.11540039787491
"14685",1607342276.43109,0.373899852105324,0.5080635222132,-1.06747694582995
"14686",1607342276.44109,0.701683718448404,0.367702243411284,-0.881268269766147
"14687",1607342276.45109,0.339632148242663,0.484375,-0.577228207284538
"14688",1607342276.46109,0.196940972624985,0.496837301357151,-0.759299602714302
"14689",1607342276.4711,0.0905114664532294,0.549569790506682,-0.864764581013363
"14690",1607342276.4811,-0.0113694032014847,0.553404477438812,-0.888351119359703
"14691",1607342276.4911,-0.0836830124115532,0.498147329196149,-0.865736645980745
"14692",1607342276.5011,-0.125,0.491532470884373,-0.794012011646251
"14693",1607342276.5111,-0.121968159146271,0.566542454471639,-0.768656840853729
"14694",1607342276.5211,-0.0734097697482891,0.632072845377566,-0.816625826470247
"14695",1607342276.5311,0.046875,0.811490812917595,-0.922379593541203
"14696",1607342276.5411,0.046875,0.720265955595768,-0.967992022202116
"14697",1607342276.5511,0.27114205138615,0.599140905927387,-0.639824991300313
"14698",1607342276.56109,0.586378465375246,0.506570438464215,0.217735761512586
"14699",1607342276.57109,-0.0396410425946547,0.768071843680401,0.351795222021158
"14700",1607342276.58109,-0.0272477815798631,0.482053996056142,-0.393457835517921
"14701",1607342276.59109,-0.095226806096882,0.464033935365627,-0.818407224387528
"14702",1607342276.60109,-0.00660849959401462,0.404520937246259,-1.10622462591347
"14703",1607342276.61109,0.17714483528593,0.477597219000116,-1.09412698642849
"14704",1607342276.62109,0.338786713530067,0.46398898594098,-0.958088286469933
"14705",1607342276.63109,0.513990546340332,0.592115546340332,-0.748136817074585
"14706",1607342276.64109,0.462047978772764,0.517850307388934,-0.386143936318293
"14707",1607342276.65109,0.4111346249768,0.597634500278396,-0.458951750417595
"14708",1607342276.66109,0.364972885976105,0.707846392529869,-0.588152114023895
"14709",1607342276.67109,0.264565450643777,0.694782725321888,-0.629171137339056
"14710",1607342276.68109,0.199795842613215,0.728737472160356,-0.640625
"14711",1607342276.69109,0.1875,0.774681011483587,-0.58628893109848
"14712",1607342276.70109,0.152960793411437,0.720806388470015,-0.451892181881452
"14713",1607342276.71109,0.149641347090757,0.606164741091314,-0.350358652909243
"14714",1607342276.7211,0.226426748637049,0.57025432084445,-0.382676748637049
"14715",1607342276.7311,0.38445895392539,0.556889659312361,-0.415383795587417
"14716",1607342276.7411,0.576461547384294,0.46696765166454,-0.376722900475583
"14717",1607342276.7511,0.593516920890848,0.354011280593899,-0.411613719406101
"14718",1607342276.7611,0.374417107461025,0.324011402654046,-0.496592543615442
"14719",1607342276.7711,0.203125,0.458878392877856,-0.504249434520357
"14720",1607342276.7811,0.245257583227004,0.593924718710126,-0.415909552256119
"14721",1607342276.7911,0.337815950955828,0.625,-0.257022622610431
"14722",1607342276.8011,0.385922094304605,0.642698062869737,-0.242945641456908
"14723",1607342276.81109,0.497161364690871,0.707516529404941,-0.415809505857789
"14724",1607342276.82109,0.660821791481069,0.758460641703786,-0.678732687221604
"14725",1607342276.83109,0.711702528708966,0.750181243475235,-0.82776251304953
"14726",1607342276.84109,0.401879494838186,0.8125,-0.681204689131191
"14727",1607342276.85109,0.2250994687268,0.8101811171817,-0.529428460815702
"14728",1607342276.86109,0.16997701832734,0.785487109964041,-0.221530274910103
"14729",1607342276.87109,0.154773193903118,0.698694581709354,-0.0422075097438753
"14730",1607342276.88109,0.143792773460155,0.658361848973437,-0.312713867300777
"14731",1607342276.89109,0.189404143950818,0.689404143950818,-0.531884714650273
"14732",1607342276.90109,0.234375,0.73394798046585,-0.546875
"14733",1607342276.91109,0.234375,0.703539694691908,-0.546875
"14734",1607342276.92109,0.174389209488458,0.673132104744229,-0.561871447627885
"14735",1607342276.93109,0.230175951165758,0.788476902331516,-0.431322859877044
"14736",1607342276.94109,0.290992425296956,0.796875,-0.436029356324239
"14737",1607342276.95109,0.544072250898968,0.687009555156014,-0.533632264238487
"14738",1607342276.96109,0.831052444611994,0.711810912307157,-0.613434853845262
"14739",1607342276.9711,0.63006297269395,0.680075732530624,-0.650782844979584
"14740",1607342276.9811,0.640476380350307,0.771637208560492,-0.519076963229324
"14741",1607342276.9911,0.318868318485523,0.820973691536748,-0.544621728841871
"14742",1607342277.0011,0.0443267167381974,0.735099248927039,-0.53924356223176
"14743",1607342277.0111,-0.284593217144183,0.703125,-0.598492054286046
"14744",1607342277.0211,-0.282764505614328,0.638408703368597,-0.689716296631403
"14745",1607342277.0311,-0.0996306257974713,0.681929663032131,-0.687655144414801
"14746",1607342277.0411,0.0681874202528709,0.857962388354019,-0.522718869620694
"14747",1607342277.0511,0.248795790413883,0.92797724689124,-0.294658703368597
"14748",1607342277.06109,0.309921630321308,0.894569945481963,-0.257735109036075
"14749",1607342277.07109,-0.00694162510149632,0.970485225031899,-0.3142359500058
"14750",1607342277.08109,-0.588637727937082,1.09643174067372,-0.501573592358018
"14751",1607342277.09109,-0.514380944785988,0.983856643660828,-0.562188986196497
"14752",1607342277.10109,-0.0293668802923095,0.835542207980513,-0.201730512701543
"14753",1607342277.11109,-0.0251847276354863,0.871734641796585,0.0167922350593912
"14754",1607342277.12109,-0.0863980396705719,0.932550603178286,-0.216203166685999
"14755",1607342277.13109,-0.011828586094098,1.03644492100501,-0.437020418638641
"14756",1607342277.14109,-0.10679046804315,1.10049334473959,-0.564638310520821
"14757",1607342277.15109,-0.209368837721842,1.01000246491126,-0.8040507916715
"14758",1607342277.16109,-0.244028976429102,0.949186850408315,-1.11737889755011
"14759",1607342277.17109,-0.116099132931214,0.946478439276186,-1.25878450875768
"14760",1607342277.18109,-0.127340215752233,1.03877776650041,-0.920166599002436
"14761",1607342277.19109,0.0471573838854863,1.00474252679566,-0.777622508931886
"14762",1607342277.20109,0.276875869968681,0.939890963925299,-0.739972523489154
"14763",1607342277.21109,0.465012759540657,0.82255430054518,-0.554279158450296
"14764",1607342277.2211,-0.036395259140683,0.780323099364328,-0.177531015103007
"14765",1607342277.2311,-0.349505205312609,0.671950759772648,-0.314367895255771
"14766",1607342277.2411,-0.501522445191973,0.551842883656188,-0.442067335575919
"14767",1607342277.2511,-0.495802303730512,0.441011130057535,-0.495387609038604
"14768",1607342277.2611,-0.222128015891428,0.276487283957777,-0.642666164018095
"14769",1607342277.2711,0.0486892892770973,0.172393368364885,-0.687240815817558
"14770",1607342277.2811,0.155118289485895,0.202801654138827,-0.672036672930586
"14771",1607342277.2911,0.0659972740981325,0.0226195481962649,-0.611706516065422
"14772",1607342277.3011,0.0625,0.220317756060782,-0.638616822294397
"14773",1607342277.31109,0.0625,0.475775522573311,-0.654825030739607
"14774",1607342277.32109,-0.0615096856513166,0.348432606426169,-0.65625
"14775",1607342277.33109,-0.131555576499246,0.394913220624058,-0.723038220624058
"14776",1607342277.34109,-0.166498468819599,0.40625,-0.786121937639198
"14777",1607342277.35109,-0.171875,0.368703239183389,-0.78435941306113
"14778",1607342277.36109,-0.111403114487878,0.359375,-0.793344377102424
"14779",1607342277.37109,-0.0470562476800297,0.499456256959911,-0.785201561920007
"14780",1607342277.38109,0.126282478830762,0.805678358079109,-0.769997680083517
"14781",1607342277.39109,-0.169926632641225,0.494667816958589,-0.711469449599814
"14782",1607342277.40109,-0.140742448496659,0.343730425250557,-0.33355518049369
"14783",1607342277.41109,0.1928622694583,0.489232687623246,-0.505866851293354
"14784",1607342277.42109,-0.03546147109317,0.485955479769859,-0.54046789451095
"14785",1607342277.43109,-0.375388948497854,0.455793991416309,-0.5381169527897
"14786",1607342277.44109,-0.20007720972045,0.590911002203921,-0.504665569539497
"14787",1607342277.45109,-0.0830476869896065,0.737328612193764,-0.529836993086488
"14788",1607342277.46109,-0.245440106136748,0.6525443603692,-0.541126667867661
"14789",1607342277.4711,-0.290814055649632,0.698921266440882,-0.621496888700735
"14790",1607342277.4811,-0.242960431696397,0.817993704910807,-0.766481114732422
"14791",1607342277.4911,-0.254225843211394,0.79743136584008,-0.770963574891554
"14792",1607342277.5011,-0.28744432717066,0.746763654341321,-0.67806932717066
"14793",1607342277.5111,-0.337276946229326,0.713679640562296,-0.699043413208379
"14794",1607342277.5211,-0.40625,0.67849210123411,-0.77224210123411
"14795",1607342277.5311,-0.37668903245262,0.712274409056114,-0.953829246793013
"14796",1607342277.5411,-0.298987377925723,0.5625,-1.11599158528382
"14797",1607342277.5511,-0.437051645248092,0.574744760374864,-0.971302396251363
"14798",1607342277.56109,-0.845036709271846,0.624010864900601,-0.672566560926953
"14799",1607342277.57109,-0.538732123802454,0.675111345658679,-0.802234234730567
"14800",1607342277.58109,-0.350634800737665,0.681872549815584,-0.720007350553249
"14801",1607342277.59109,-0.441169477371315,0.661032209051474,-0.78013726831984
"14802",1607342277.60109,-0.369094548122202,0.675689096244404,-0.652067288733211
"14803",1607342277.61109,-0.33430845357118,0.59065827321441,-0.40315827321441
"14804",1607342277.62109,-0.38500878586838,0.560253514347352,-0.376123242826324
"14805",1607342277.63109,-0.310398084462281,0.531950638512573,-0.392026277025146
"14806",1607342277.64109,-0.265068271706604,0.546318271706604,-0.42048317926651
"14807",1607342277.65109,-0.234663512839546,0.515913512839546,-0.344471282098866
"14808",1607342277.66109,-0.41507247616507,0.530683123013756,-0.434098738082535
"14809",1607342277.67109,-0.465781507341854,0.53125,-0.46677100489457
"14810",1607342277.68109,-0.454537118119186,0.559675763761628,-0.440324236238372
"14811",1607342277.69109,-0.453125,0.534919477371315,-0.382338954742629
"14812",1607342277.70109,-0.733845455705305,0.825338096453177,-0.308161796260642
"14813",1607342277.71109,-0.690634858730196,0.706714737641792,-0.348655080725603
"14814",1607342277.7211,-0.684397762068246,0.571692903454035,-0.384420524136491
"14815",1607342277.7311,-0.651199575494676,0.437973726484029,-0.330124292491127
"14816",1607342277.7411,-0.488817227841054,0.266119748776358,-0.359210083741214
"14817",1607342277.7511,-0.392479354180199,0.162474192725248,-0.487551614549504
"14818",1607342277.7611,-0.407497926767032,0.0864617887216127,-0.57458056902271
"14819",1607342277.7711,-0.546795260270477,0.301930498851748,-0.770720368716509
"14820",1607342277.7811,-0.179916751722378,0.351963192140852,-0.689589180913498
"14821",1607342277.7911,-0.195749075019138,0.331629561112529,-0.507666974993621
"14822",1607342277.8011,-0.450796599897933,0.307181360040827,-0.39827204006124
"14823",1607342277.81109,-0.480746842306711,0.3597258548099,-0.307057763460066
"14824",1607342277.82109,-0.502906513141107,0.372093486858893,-0.290515756570554
"14825",1607342277.83109,-0.586246491451901,0.351747894871141,-0.406991579484562
"14826",1607342277.84109,-0.580289933656545,0.367548322276091,-0.507451677723909
"14827",1607342277.85109,-0.552337171472314,0.352345942842562,-0.550770285787191
"14828",1607342277.86109,-0.690437027349912,0.37017635937645,-0.758914746102812
"14829",1607342277.87109,-0.794276572177504,0.43717089238906,-1.0338484278225
"14830",1607342277.88109,-0.678419094620613,0.478613442088659,-1.05752097879793
"14831",1607342277.89109,-0.63606968672435,0.44205531327565,-0.92069956389617
"14832",1607342277.90109,-0.648169465772808,0.390625,-0.833041316778399
"14833",1607342277.91109,-0.544525215152288,0.386131303788072,-0.812294126516505
"14834",1607342277.92109,-0.528497529518198,0.383142151290914,-0.783227907745482
"14835",1607342277.93109,-0.634914185552901,0.402601544921014,-0.962008005868844
"14836",1607342277.94109,-0.683265820362337,0.432560848662692,-1.10020166902503
"14837",1607342277.95109,-0.558087855784175,0.714288199679881,-1.18386749286692
"14838",1607342277.96109,-0.645083900693591,1.28943093379573,-1.51502042786889
"14839",1607342277.9711,-0.957336080309919,1.07915837837524,-1.75949758455507
"14840",1607342277.9811,-1.59639228467373,-1.32018038576631,-0.868954278688905
"14841",1607342277.9911,-0.169684694611334,-1.28261971108121,0.803811994015171
"14842",1607342278.0011,0.0348665591871767,0.123618327959359,-0.538849196223526
"14843",1607342278.0111,-0.561963569092301,0.0953592927230973,-0.704197861815398
"14844",1607342278.0211,-0.531558810225243,0.186573569324271,-0.765007379549514
"14845",1607342278.0311,-0.53125,0.1875,-0.840864871604537
"14846",1607342278.0411,-0.428872523718945,0.172874646245564,-0.755997877473381
"14847",1607342278.0511,-0.535496865503723,0.271294132315758,-0.863621865503723
"14848",1607342278.06109,-0.464194324271034,0.18478921164954,-0.819879549514023
"14849",1607342278.07109,-0.426410015889953,0.0249425873947436,-0.69228257150479
"14850",1607342278.08109,-0.447745343091769,0.116416543912963,-0.788291543912963
"14851",1607342278.09109,-0.353024092996822,0.040524092996822,-0.774962159873808
"14852",1607342278.10109,-0.533654877751746,-0.0690049496624835,-0.66890505752859
"14853",1607342278.11109,-0.500411022060359,0.0345910946670069,-0.710629233454731
"14854",1607342278.12109,-0.479994751675984,0.100614503351968,-0.734375
"14855",1607342278.13109,-0.549307786657079,0.0769086066714607,-0.777663524438052
"14856",1607342278.14109,-0.588524510543042,0.0728995105430421,-0.786475489456958
"14857",1607342278.15109,-0.633657559906284,0.058171220046858,-0.791226889976571
"14858",1607342278.16109,-0.6658042694101,-0.1059933105616,-0.7586579223596
"14859",1607342278.17109,-0.571426862720082,-0.203125,-0.834823137279918
"14860",1607342278.18109,-0.534836113108632,-0.0811986041197894,-0.862704858614211
"14861",1607342278.19109,-0.40505460123411,0.413381796882249,-0.728685800779438
"14862",1607342278.20109,-0.265625,0.5926137088543,-0.703538196780255
"14863",1607342278.21109,-0.384689464496973,0.444199587093182,-0.66888512259621
"14864",1607342278.2211,-0.634952605604398,0.356441665313508,-0.569519270917906
"14865",1607342278.2311,-0.76805669929713,0.113203594377044,-0.56493169929713
"14866",1607342278.2411,-0.737651940430073,-0.0127279106451089,-0.534526940430073
"14867",1607342278.2511,-0.845281002806838,0.015625,-0.60189613827739
"14868",1607342278.2611,-0.907965129091373,-0.00569015460808648,-0.819274252476281
"14869",1607342278.2711,-0.481814629775685,-0.0812181765988541,-1.01690518511216
"14870",1607342278.2811,-0.225542737595398,-0.165217095038159,-0.985875194274977
"14871",1607342278.2911,-0.459930785914774,-0.163134438284349,-0.615292050383911
"14872",1607342278.3011,-0.946919655284402,-0.075558046070335,-0.751071436856268
"14873",1607342278.31109,-0.878216048272982,0.0004552413649122,-0.744933627548772
"14874",1607342278.32109,-0.865484150641397,0.0652934277065114,-0.892282861467443
"14875",1607342278.33109,-0.733404350019717,0.0804958071400404,-0.811529350019717
"14876",1607342278.34109,-0.636728626852861,0.0859572537057227,-0.712905440279292
"14877",1607342278.35109,-0.601747169964509,0.0251477359716069,-0.667298301978705
"14878",1607342278.36109,-0.527941163678118,-0.0378676726437635,-0.634926508965645
"14879",1607342278.37109,-0.485055324874156,-0.125,-0.763584025377531
"14880",1607342278.38109,-0.49948459138463,-0.12551540861537,-0.717976887076945
"14881",1607342278.39109,-0.469079832517572,-0.155920167482428,-0.672369748776358
"14882",1607342278.40109,-0.438675073650514,-0.15625,-0.732024852698972
"14883",1607342278.41109,-0.481344527824816,-0.15625,-0.792834370433088
"14884",1607342278.42109,-0.498567551266586,-0.170442551266586,-0.811067551266586
"14885",1607342278.43109,-0.5,-0.199414927857292,-0.88134981964323
"14886",1607342278.44109,-0.540042030086525,-0.243167030086525,-0.9974037468974
"14887",1607342278.45109,-0.495176108817184,-0.25,-0.989775554408592
"14888",1607342278.46109,-0.484375,-0.312510511146164,-0.996877102229233
"14889",1607342278.4711,-0.436055623535689,-0.267725779419611,-0.891281402955299
"14890",1607342278.4811,-0.45684667064882,-0.238342776450393,-0.742802764503932
"14891",1607342278.4911,-0.502453808949407,-0.268078808949407,-0.691890397016864
"14892",1607342278.5011,-0.483189052750006,-0.248814052750006,-0.70912396483333
"14893",1607342278.5111,-0.510307447400775,-0.275932447400775,-0.781086171101162
"14894",1607342278.5211,-0.53125,-0.197207587162773,-0.8125
"14895",1607342278.5311,-0.607604736939779,-0.150169342117472,-0.8125
"14896",1607342278.5411,-0.692737450416386,-0.220103038228676,-0.794256274791807
"14897",1607342278.5511,-0.762246210188128,-0.256925757962374,-0.78125
"14898",1607342278.56109,-0.755491892644227,-0.299659728826927,-0.731590271173073
"14899",1607342278.57109,-0.789436008142151,-0.437998010856202,-0.601105990048482
"14900",1607342278.58109,-0.755335675265026,-0.352896871882901,-0.537919141014637
"14901",1607342278.59109,-0.598572441369552,-0.135223720684776,-0.625578837945673
"14902",1607342278.60109,-0.329532406226078,0.00258936648959614,-0.624091329536756
"14903",1607342278.61109,-0.604457233408337,-0.225888155605558,-0.706694077802779
"14904",1607342278.62109,-1.2604799751792,-0.772313713493702,-0.787586771323853
"14905",1607342278.63109,-0.789907559906284,-0.639305669929713,-0.432511555011715
"14906",1607342278.64109,-0.708228098612786,-0.574374246079614,-0.541248869119421
"14907",1607342278.65109,-0.832470815258995,-0.671811208216382,-0.738848398826231
"14908",1607342278.66109,-0.715855447818321,-0.565394552181679,-0.835066343454963
"14909",1607342278.67109,-0.731568161520796,-0.44446526537382,-1.08900947307987
"14910",1607342278.68109,-0.576530205409543,-0.277239091605001,-1.089739091605
"14911",1607342278.69109,-0.729855084820037,-0.2116531652061,-0.795462608623786
"14912",1607342278.70109,-0.838129379045542,-0.205823115560402,-0.452450017980187
"14913",1607342278.71109,-0.703228678483597,-0.455272522156744,0.0509626873462948
"14914",1607342278.7211,-0.581587273507644,-0.262162726492356,-0.1679911346078
"14915",1607342278.7311,-0.473149447821447,-0.384898757598255,-0.426274447821447
"14916",1607342278.7411,-0.534648472844118,-0.516304694568824,-0.493211029394706
"14917",1607342278.7511,-0.608856607582015,-0.529176430328059,-0.685685626537052
"14918",1607342278.7611,-0.578446910816203,-0.407537643264814,-0.579251687856712
"14919",1607342278.7711,-0.548037912094286,-0.270858104424286,-0.47282019233
"14920",1607342278.7811,-0.605368515382117,-0.207131484617883,-0.424879863463412
"14921",1607342278.7911,-0.737201079391226,-0.231530795420272,-0.478686590840545
"14922",1607342278.8011,-0.72243457380168,-0.234375,-0.49815771309916
"14923",1607342278.81109,-0.705387748532585,-0.274461754402246,-0.593535760271907
"14924",1607342278.82109,-0.729009094705582,-0.28125,-0.570548857941627
"14925",1607342278.83109,-0.709331789550611,-0.231163579101223,-0.499891973876528
"14926",1607342278.84109,-0.691023618393578,-0.255054144819266,-0.484375
"14927",1607342278.85109,-0.792628630837761,-0.30066787694592,-0.425970205090133
"14928",1607342278.86109,-0.951992874460582,-0.244935704839683,-0.496335726880423
"14929",1607342278.87109,-0.78319374521495,-0.21875,-0.412006559868223
"14930",1607342278.88109,-0.6875,-0.0311890979536912,-0.442735400909471
"14931",1607342278.89109,-0.757497665475721,-0.237489994895947,-0.424377001020811
"14932",1607342278.90109,-0.653184234490279,-0.348773693796112,-0.486418843673147
"14933",1607342278.91109,-0.69988530380716,-0.193432736700462,-0.647624222791917
"14934",1607342278.92109,-0.788136281379054,-0.222978342072294,-0.622624095169598
"14935",1607342278.93109,-0.814523496044359,-0.270908129944551,-0.571830122033269
"14936",1607342278.94109,-1.28604096097629,-0.763544542596631,-0.783303268989838
"14937",1607342278.95109,-1.43459634480199,-1.05691816694894,-0.834150900169362
"14938",1607342278.96109,-1.08971306435896,-0.61489316041019,-0.511065321794812
"14939",1607342278.9711,-1.02032522388233,-0.308625559705821,-0.303512444029418
"14940",1607342278.9811,-1.22062418797272,0.253748375945432,-0.604702943018885
"14941",1607342278.9911,-1.13756836821103,-0.0630800060320627,-0.722254323944969
"14942",1607342279.0011,-0.568046798872442,-1.28023460338267,-0.370802471463041
"14943",1607342279.0111,-0.831907726840359,-0.711678638957845,-0.759912303087952
"14944",1607342279.0211,-0.712696771611526,-1.52673092315902,-0.740428228388474
"14945",1607342279.0311,-0.808384494698745,-1.16364398939749,-0.690011063615062
"14946",1607342279.0411,-0.752533960141061,-1.14432008665491,-0.890941473133497
"14947",1607342279.0511,-0.619199577175603,-1.31999295292671,-1.14614774493655
"14948",1607342279.06109,-0.681939788176883,-1.86043063546935,-1.36658536726834
"14949",1607342279.07109,-0.833388192237199,-1.43773018989397,-1.39085518989397
"14950",1607342279.08109,-1.04131877581087,-0.955212345134796,-0.96875
"14951",1607342279.09109,-1.05838086966104,-0.605836963204417,-0.91456873651486
